,title,rating,metascore,publisher,review
552,Caddyshack II,3.7,10,Orlando Sentinel," This PG-rated romp is bland bananas compared to its R-rated predecessor. Besides, immediately following the liberating craziness of Animal House, another slob comedy didn't seem like such a bad idea. Now, after nearly a decade of slob comedies, the last thing we need is yet another, tamer one. "
553,Caddyshack II,3.7,0,Los Angeles Times," This movie is soooo bad (How bad is it?) that it makes ""Caddyshack I"" look like ""Godfather II."" "
554,The Avengers,3.7,40,Newsweek," This is an elaborate production, but all the jazzy sets and explosions in the world can't disguise the story's complete lack of urgency. "
555,The Avengers,3.7,30,Austin Chronicle," This new film version, sad to say, is a hollow shell of the original series. "
556,The Avengers,3.7,25,ReelViews, This film is an absolute mess. 
557,The Avengers,3.7,20,Los Angeles Times, So how then do you duplicate a magic aura from 30 years ago? You don't. 
558,The Avengers,3.7,20,Chicago Reader," The grasping novelty of the visuals doesn't rival the uncharismatic leads or the hopelessly, unironically banal plot. "
559,The Avengers,3.7,10,L.A. Weekly, It's shockingly inert. 
560,The Avengers,3.7,10,Salon," The film flails incoherently from set to set, trying to be kicky and madcap and pop, but with no sense of the show's casual acceptance of the absurd. "
561,The Avengers,3.7,10,The New York Times, It's a film to gall fans of the old television series and perplex anyone else. 
562,The Avengers,3.7,0,The A.V. Club, It's almost fascinating to witness just how lousy The Avengers really is. 
563,The Avengers,3.7,0,San Francisco Chronicle," It's a completely botched effort -- botched in its direction, its writing and editing. "
564,Batman & Robin,3.7,70,The New York Times," Joel Schumacher, director and ringmaster, piles on the flashy showmanship and keeps the film as big, bold, noisy and mindlessly overwhelming as possible. "
565,Batman & Robin,3.7,60,Salon," There's something almost maniacally heroic about packaging the fourth sequel of a superhero action series without resorting to the old standbys of good writing, capable acting or inspired directing. "
566,Batman & Robin,3.7,50,Chicago Sun-Times," Batman & Robin, like the first three films in the series, is wonderful to look at, and has nothing authentic at its core. "
567,Batman & Robin,3.7,50,ReelViews," This film, which places yet another actor in the batsuit, has all the necessary hallmarks of a sorry sequel -- pointless, plodding plotting; asinine action; clueless, comatose characterization; and dumb dialogue. "
568,Batman & Robin,3.7,50,San Francisco Chronicle," It's the lightest of the Batman movies, the most cartoony, the dumbest and the least ambitious. But it holds the audience's attention, brings on a few laughs and never really gets boring. "
569,Batman & Robin,3.7,40,L.A. Weekly," There's so much happening in the movie that it feels like nothing is happening at all. Which leaves you free to gaze, slack-jawed, on the true glory of Batman & Robin -- its fabulously color-coded set design. "
570,Batman & Robin,3.7,25,San Francisco Examiner, Clooney's stiff cornball delivery and tendency to smile during the most tragic moments bring this as close to the cartoonish Batman television series of the 1960s as any of the movies have come. 
571,Batman & Robin,3.7,20,Austin Chronicle," Batman & Robin fails to engage the spirit of Batman, Robin, or decent marketing in general, and instead ends up as a limp, excruciatingly shallow knockoff that leaves viewers cringing at the unavoidable one-liners that make up the better part of the script. "
572,Batman & Robin,3.7,10,The A.V. Club," Clooney fails to make much of an impression as The Batman, but to make an impression amongst all the garish theatrics, he would pretty much have to shout his dialogue in rhyming verse, backwards. "
573,Batman & Robin,3.7,0,The Globe and Mail (Toronto)," Campy costumes can't disguise the incoherent plot, confused performances and lame script that send this star vehicle spiralling downward. "
574,Mortal Kombat: Annihilation,3.7,60,Chicago Reader," But the most stimulating, satisfying aspect of this action fantasy is the theme music. "
575,Mortal Kombat: Annihilation,3.7,50,San Francisco Chronicle," Its dazzling special effects make its combatants flip and fly, spin and soar, all the while punching and kicking each other like jackhammers, only to leave viewers utterly unmoved. "
576,Mortal Kombat: Annihilation,3.7,20,Empire, It would miss the point to complain that the plot is nonsensical drivel peopled by paper-thin characters and a paucity of ideas. 
577,Mortal Kombat: Annihilation,3.7,20,TV Guide Magazine," This tedious hodgepodge of martial-arts mayhem, bogus mysticism and computer-generated special effects doesn't even pretend to have a plot. "
578,Mortal Kombat: Annihilation,3.7,16,Entertainment Weekly," Fragmented and monotonous, without a semblance of the gymnastic cleverness that at least made the first Mortal Kombat film into watchable trash, Mortal Kombat Annihilation is as debased as movies come. "
579,Mortal Kombat: Annihilation,3.7,12,ReelViews," This film has no story, no characters, and no coherence. "
580,Mortal Kombat: Annihilation,3.7,10,The New York Times, Here's the lowdown on the latest chapter in Mortal Kombat: deadly dull. 
581,Mortal Kombat: Annihilation,3.7,10,Los Angeles Times," The sequel is quite serious, charmless and critic-proof (in fact, it wasn't screened for the media), and it may attract the teenagers who have made the game so popular. [24Nov1997 Pg.10] "
582,Mortal Kombat: Annihilation,3.7,0,Austin Chronicle, The movie is nothing more than a perpetual chain of elaborately choreographed (by returning star Robin Shou) fight sequences that mix live-action foregrounds with complexly layered digital effects and are linked together by the most flimsy and laughable of plot elements. 
583,Mortal Kombat: Annihilation,3.7,0,L.A. Weekly," It's cynical and it's depressing, and I would lock a child in a room before I'd show him Mortal Kombat: Annihilation. "
584,Dungeons & Dragons,3.7,50,New York Daily News," The special effects work fine for minor acts of magic, but the climactic aerial dragon fight is lame, and most of the performances are at the level of high school plays. "
585,Dungeons & Dragons,3.7,50,Philadelphia Inquirer," Much of the dialogue is the silliest sort of fantasy mush, and a good deal of the picture appears to have been shot while the lighting guys were out to lunch. "
586,Dungeons & Dragons,3.7,50,Boston Globe, A mildly entertaining but tepid extravaganza more suited to television than the big screen. 
587,Dungeons & Dragons,3.7,25,San Francisco Chronicle," The audience has already checked out, long before the formulaic finish. "
588,Dungeons & Dragons,3.7,20,Film.com," Good intentions, bad writing. "
589,Dungeons & Dragons,3.7,10,L.A. Weekly," A cheap ""Star Wars"" rip-off with swords instead of light sabers. "
590,Dungeons & Dragons,3.7,10,Salon," This fantasy crap, fake-o effects and all, betrays princes of dice, masters of graph and wielders of bong. "
591,Dungeons & Dragons,3.7,10,The New York Times, Take this as a warning: it's not much fun. 
592,Dungeons & Dragons,3.7,0,Village Voice, At once laboriously expository and defiantly incomprehensible. 
593,Dungeons & Dragons,3.7,0,New York Post," Tacky-looking, incoherent, badly acted and hopelessly directed disaster is easily the dullest adventure film of 2000. "
594,The Room,3.7,30,Chicago Reader," This inept 2003 melodrama has become a Rocky Horror-style cult favorite...As someone who's watched more bad movies than you can imagine, I'm mostly immune to the so-bad-it's-good aesthetic, though I can see how, viewed in a theater at midnight after a few drinks, this might conjure up its own hilariously demented reality. "
595,The Room,3.7,25,Portland Oregonian," Tommy Wiseau's film oozes sincerity, which is then slathered in a thick coating of oblivious narcissism, and sadly serves as an example that not everyone should follow their bliss...It's the emotional earnestness that places The Room squarely within Susan Sontag's famous definition of pure camp. "
596,The Room,3.7,12,Chicago Sun-Times," You can laugh at lines like: ""Hey, everybody, let's go inside and eat some cake""; ""Leave your stupid comments in your pocket!""; ""Man, I just can't figure women out. Sometimes they're just too smart. Sometimes they're flat out stupid. Other times they're just evil."" In Wiseau's worldview, if ""The Room"" were a woman, she wouldn't be ""evil"" or ""too smart."" That leaves ""flat-out stupid."" [12 Feb 2012, p.B2] "
597,The Room,3.7,10,Variety," The Room marks the writing-directing-acting debut of Tommy Wiseau, who's not just one of the most unusual looking and sounding (with an unidentifiable Eastern European accent) leading men ever to grace the screen, but a narcissist nonpareil whose movie makes Vincent Gallo's ""The Brown Bunny"" seem the apotheosis of cinematic self-restraint. "
598,The Room,3.7,0,Movie Nation," That’s the trick to making a cult film. It can’t just be bad, it has to be memorably so, and The Room is. "
599,The Wicker Man,3.7,75,New York Post," Profoundly disturbing, blood-chilling suspenser. "
600,The Wicker Man,3.7,50,Los Angeles Times," In the end, LaBute's remake is an interesting idea that never transforms into a particularly satisfying movie. "
601,The Wicker Man,3.7,40,Film Threat, The Wicker Man isn't all that bad a movie; it's visually striking and ambitious in some ways. It just fails to bring enough to the table to fully distance itself from the original. 
602,The Wicker Man,3.7,40,L.A. Weekly," This wasn't a horror film the first time around, and LaBute makes sorry feints at effective creepiness, letting the story roam in circles just like Cage. "
603,The Wicker Man,3.7,40,The Hollywood Reporter," Unlikely to inspire a passionate following similar to the original, the film, which opened Friday without being screened for the press, ultimately induces more titters than dread. "
604,The Wicker Man,3.7,40,Variety, Any provocative questions LaBute might have wanted to raise are totally obscured as the rising tide of absurdity gradually overwhelms the entire enterprise. 
605,The Wicker Man,3.7,38,TV Guide Magazine," There may be a way to remake 1973's cult thriller The Wicker Man, in which a deeply Christian cop has his religious convictions shaken to the core as he investigates the disappearance of a child from within a cheerfully pagan community, but Neil LaBute didn't find it. "
