,title,rating,metascore,publisher,review
671,Vertigo,8.3,100,Rolling Stone," This dizzyingly intricate film reveals new facets each time you see it. We leave Vertigo unsettled, like Scottie, who ends up on the edge of a precipice. Hitchcock is daring us to leap. He has prepared the ultimate fix for a cinema junkie: a movie to get lost in. "
672,Vertigo,8.3,100,Slant Magazine, Alfred Hitchcock’s rich and strange masterwork. 
673,Vertigo,8.3,100,Empire, Gripping throughout with frame upon frame of standout images and superb performances from the two leads. 
674,Vertigo,8.3,100,New York Daily News, An artistic triumph for the master of mystery. 
675,Vertigo,8.3,70,Variety," Unfortunately, even that mastery is not enough to overcome one major fault, for the plain fact is that the film’s first half is too slow and too long. "
676,Kimi no na wa.,8.3,100,The Telegraph," The only way to understand it is to swim in it for yourself, feel your own heart braid around these two interwoven lives, and gaze up in awe at the silvery arc those falling stars trace across the sky. "
677,Kimi no na wa.,8.3,100,Empire," Part body-swap comedy, part long-distance romance, part... something else. If you only see one Japanese animated feature this year, see this one, and see it more than once. "
678,Kimi no na wa.,8.3,100,Total Film," Prepare to be spirited away. A brain-scrambler to make hearts swell, Shinkai’s giddy romance brims with emotion and invention. "
679,Kimi no na wa.,8.3,80,Screen International," This is a film which handles its high concept with confidence, and a winning balance of comedy and emotional punch. "
680,Kimi no na wa.,8.3,80,Variety," This vividly realized and emotionally satisfying feature ought to make Shinkai a household name — certainly in Japan, and with any luck, in other countries as well. "
681,Kimi no na wa.,8.3,75,IndieWire," Like all of Shinkai’s films, the richness of the light coats everything it touches with such an evocative hue of nostalgia that the plot only puts a damper on things (and there’s a lot of plot here). "
682,Kimi no na wa.,8.3,70,The Hollywood Reporter," For all its entertaining novelty, it is still many steps behind the magic, penetrating insights and profound humanity of the Japanese anime pantheon lead by Hayao Miyazaki and Mamoru Hosoda. "
683,Kimi no na wa.,8.3,67,The A.V. Club, There’s admittedly a certain pleasure in the deft fake-out that Shinkai executes here—most viewers will automatically make an assumption that’s ultimately proven wrong—but it comes at the cost of overall narrative incoherence. 
684,Kimi no na wa.,8.3,63,Slant Magazine," Even at its most outrageously bizarre, Your Name is bound together by a passionately romantic core. "
685,Kimi no na wa.,8.3,60,The Guardian," This thoroughly emo body-swap fantasia, a sizable hit on home turf, demonstrates that [Makoto Shinkai] inherited much of his [Hayao Miyazaki's] artistry and charm, but not yet his narrative mastery – nor, crucially, that magic that distinguishes lasting artworks from well-drawn ’toons for teens. "
686,North by Northwest,8.3,100,The Telegraph," There’s a superabundance of sparkling, often marvellously terse one-liners (when asked what the “O” stands for, Thornhill’s resigned and emotionally relevant answer is, “Nothing”) – and, my, how wittily Grant delivers them. "
687,North by Northwest,8.3,100,Empire," This is Hitchcock's longest film and also his most self-referential. Little jokes abound about art and artifice, role play and reality, duty and duplicity and each viewing reveals something new to enhance the pleasure of watching the Master of Suspense at his most mischievous and assured. "
688,North by Northwest,8.3,100,The Hollywood Reporter, This film is pure entertainment. 
689,North by Northwest,8.3,100,Slant Magazine," The picture is hugely pleased with itself, but it’s too funny and expertly calibrated to mind in the least. Both Hitchcock and Grant raise relaxed confidence to masterpiece level here. "
690,North by Northwest,8.3,100,The Guardian, [A] sublime classic. 
691,North by Northwest,8.3,100,Variety," North by Northwest is the Alfred Hitchcock mixture - suspense, intrigue, comedy, humor. Seldom has the concoction been served up so delectably. "
692,North by Northwest,8.3,100,TV Guide Magazine," NORTH BY NORTHWEST has everything--thrills, suspense, mystery, and black humor, as well as dark undertones of sexual exploitation and covert political machination. "
693,North by Northwest,8.3,100,Chicago Reader," A great film, and certainly one of the most entertaining movies ever made, directed by Alfred Hitchcock at his peak. "
694,North by Northwest,8.3,90,The New York Times, The lines and the expert manipulation of the principals are tributes to the outstanding talents of Messrs. Lehman and Hitchcock. 
695,North by Northwest,8.3,88,ReelViews, North by Northwest is also surprisingly forthright when it comes to sexual matters. There aren't many euphemisms or double entendres in the interaction between Thornhill and Eve. 
696,Reservoir Dogs,8.3,100,Entertainment Weekly," You may not like the terms Tarantino sets, but you have to admit he succeeds on them. "
697,Reservoir Dogs,8.3,100,San Francisco Chronicle," A brutal movie, brutal in all the right ways -- brutally stark, brutally funny, brutally brutal. [30 Oct 1992] "
698,Reservoir Dogs,8.3,100,The Globe and Mail (Toronto)," Reservoir Dogs sizzles - it's dynamite on a short fuse, and you watch it with mesmerized fascination, simultaneously attracted and repelled by the explosion you know will come. "
699,Reservoir Dogs,8.3,90,Film Threat, The truth is that for all the controversy there really isn’t that much violence in Reservoir Dogs. The reason people were so affected was because the film shows you the true impact of its violence. 
700,Reservoir Dogs,8.3,90,Time," Most of the movie is Actors Acting: gifted guys (Harvey Keitel, Tim Roth, Steve Buscemi, Chris Penn) running nattering riffs on familiar lout themes. [16 Nov 1992] "
701,Reservoir Dogs,8.3,88,USA Today, Too lingeringly creepy to ignore. [23 Oct 1992] 
702,Reservoir Dogs,8.3,80,Chicago Reader," It's unclear whether this macho thriller does anything to improve the state of the world or our understanding of it, but it certainly sets off enough rockets to hold us and shake us for every one of its 99 minutes. "
703,Reservoir Dogs,8.3,78,Austin Chronicle," Though its reach sometimes exceeds its grasp, Tarantino has created a movie with all the gritty punch of a .44 in the belly. "
704,Reservoir Dogs,8.3,70,Los Angeles Times," Tarantino's palpable enthusiasm, his unapologietic passion for what he's created, reinvigorates this venerable plot and, mayhem aside, makes it involving for longer than you might suspect. [27 Oct 1992] "
705,Reservoir Dogs,8.3,63,Chicago Tribune," Tarantino's debut directing job acknowledges the sloppiness and silences that are typically squeezed out of most crime films, but we get the point early on and the remainder is macho posturing. [23 Oct 1992] "
706,Star Wars: Episode VI - Return of the Jedi,8.3,100,Chicago Sun-Times," 'Return of the Jedi' is fun, magnificent fun. The movie is a complete entertainment, a feast for the eyes and a delight for the fancy. It's a little amazing how Lucas and his associates keep topping themselves. "
707,Star Wars: Episode VI - Return of the Jedi,8.3,83,Entertainment Weekly," Best of all, a revisit with Jedi makes a viewer appreciate spectacle, presentation, mythology -- that, and the power of a bitchin' helmet to speak volumes in a language even an alien can understand. [Special Edition] "
708,Star Wars: Episode VI - Return of the Jedi,8.3,75,Christian Science Monitor," Less original than the first ""Star Wars"" and less resonant than ""The Empire Strikes Back,"" but packed with fast-paced action and downright cuddly Ewoks. "
709,Star Wars: Episode VI - Return of the Jedi,8.3,75,ReelViews," Cuteness is the watchword here. The dark, eerie atmosphere that oozed from every frame of ""The Empire Strikes Back"" is gone. Instead, for Return of the Jedi, we have good triumphing decisively over evil, a too-pat resolution to a love triangle, and walking teddy bears. "
710,Star Wars: Episode VI - Return of the Jedi,8.3,70,TV Guide Magazine," The dialogue is repetitive (""I won't give in to the dark side of the Force!"" ""You will!"") and significant characters from earlier films -- notably bounty hunter Boba Fett and Yoda -- are dispatched without fanfare, and the whole business has a slightly rushed, perfunctory feel at the same time that it feels oddly attenuated. "
